artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
jason mraz,i'm yours,1EzrEOXmMH3G43AXT1y7pA,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA,acoustic,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,242947
chord overstreet,hold on,5vjLSffimiIP26QG5WcN2K,https://open.spotify.com/artist/5D3muNJhYYunbRkh3FKgX0,https://open.spotify.com/track/5vjLSffimiIP26QG5WcN2K,acoustic,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,198853
the paper kites,bloom - bonus track,1HMQmOWrkieKYWlFsjUP3D,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/1HMQmOWrkieKYWlFsjUP3D,acoustic,0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,210080
sara bareilles,love song,4E6cwWJWZw2zWf7VFbH7wf,https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM,https://open.spotify.com/track/4E6cwWJWZw2zWf7VFbH7wf,acoustic,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,258827
the paper kites,paint,6uHvbKL0Yi37AuvNRmUfMw,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/6uHvbKL0Yi37AuvNRmUfMw,acoustic,0.364,0.308,4,-13.052,1,0.0402,0.895,0.0023,0.123,0.387,73.328,191773
violent femmes,blister in the sun,7jIAttgQTpLDoNtykIQXjH,https://open.spotify.com/artist/0rpMdBzQXf7aYRnu5fDBJy,https://open.spotify.com/track/7jIAttgQTpLDoNtykIQXjH,acoustic,0.726,0.537,0,-8.896,1,0.114,0.316,0.0,0.0707,0.882,96.889,145707
matt nathanson,come on get higher,38YgZVHPWOWsKrsCXz6JyP,https://open.spotify.com/artist/4NGiEU3Pkd8ASRyQR30jcA,https://open.spotify.com/track/38YgZVHPWOWsKrsCXz6JyP,acoustic,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,215173
jason mraz,i won't give up,53QF56cjZA9RTuuMZDrSA6,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/track/53QF56cjZA9RTuuMZDrSA6,acoustic,0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,240166
jason mraz,lucky,0IktbUcnAGrvD03AWnz3Q8,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/track/0IktbUcnAGrvD03AWnz3Q8,acoustic,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,189613
ray lamontagne,you are the best thing,1jyddn36UN4tVsJGtaJfem,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/1jyddn36UN4tVsJGtaJfem,acoustic,0.578,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840
sara bareilles,brave,6Uy6K3KdmUdAfelUp0SeXn,https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM,https://open.spotify.com/track/6Uy6K3KdmUdAfelUp0SeXn,acoustic,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573
ben rector,brand new,07m8PuXxxv5J4qPEDq6ZkK,https://open.spotify.com/artist/4AapPt7H6bGH4i7chTulpI,https://open.spotify.com/track/07m8PuXxxv5J4qPEDq6ZkK,acoustic,0.555,0.934,9,-5.04,1,0.113,0.00268,0.0,0.122,0.422,144.874,243933
ray lamontagne,i was born to love you,3PG6V5yuFfo4APiovOQoRv,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/3PG6V5yuFfo4APiovOQoRv,acoustic,0.65,0.271,9,-11.081,1,0.0314,0.794,6.9e-05,0.196,0.21,78.036,265843
howie day,collide,6dwkFmLUz6hx2CZG2EqLol,https://open.spotify.com/artist/0ekbDNE2eOq8QiaXM34wer,https://open.spotify.com/track/6dwkFmLUz6hx2CZG2EqLol,acoustic,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,249120
kina grannis,can't help falling in love,6lfxq3CG4xtTiEg7opyCyx,https://open.spotify.com/artist/7h4j9YTJJuAHzLCc3KCvYu,https://open.spotify.com/track/6lfxq3CG4xtTiEg7opyCyx,acoustic,0.266,0.0596,0,-18.515,1,0.0363,0.905,7.07e-05,0.132,0.143,181.74,201933
zack tabudlo,pano,08MFgEQeVLF37EyZ7jcwLc,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,https://open.spotify.com/track/08MFgEQeVLF37EyZ7jcwLc,acoustic,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,254400
anna nalick,breathe (2 am),5auMzVHFr5Zfw6IbKarZ56,https://open.spotify.com/artist/4LoM3lMauQ540MW9QiyIcR,https://open.spotify.com/track/5auMzVHFr5Zfw6IbKarZ56,acoustic,0.386,0.452,2,-7.715,1,0.0278,0.417,0.0,0.0881,0.287,169.837,279827
gen hoshino,comedy,5SuOikwiRyPMVoIQDJUgSV,https://open.spotify.com/artist/1S2S00lgLYLGHWA44qGEUs,https://open.spotify.com/track/5SuOikwiRyPMVoIQDJUgSV,acoustic,0.676,0.461,1,-6.746,0,0.143,0.0322,1.01e-06,0.358,0.715,87.917,230667
iron & wine,"flightless bird, american mouth",1fEGtTZjrjJW8eUeewnNJR,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V,https://open.spotify.com/track/1fEGtTZjrjJW8eUeewnNJR,acoustic,0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,241917
ray lamontagne,jolene,2fSIF8CJhoc9CJhF9vJDXp,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/2fSIF8CJhoc9CJhF9vJDXp,acoustic,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,250867
sara bareilles,gravity,4oa14QBfWRDfJy2agySy0L,https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM,https://open.spotify.com/track/4oa14QBfWRDfJy2agySy0L,acoustic,0.27,0.275,0,-10.357,1,0.0356,0.834,0.0,0.146,0.231,168.964,232760
sara bareilles,she used to be mine,2D4BSm5Z8Hq5zYbSgJwEOh,https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM,https://open.spotify.com/track/2D4BSm5Z8Hq5zYbSgJwEOh,acoustic,0.397,0.303,5,-7.508,1,0.0435,0.381,0.0,0.101,0.172,81.05,250267
jason mraz,i feel like dancing,4xYlpJPENfM4DT0rUYFqSP,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/track/4xYlpJPENfM4DT0rUYFqSP,acoustic,0.812,0.706,4,-6.054,0,0.0709,0.0412,0.0,0.107,0.621,112.002,218702
drew holcomb & the neighbors,without a light,1CYBnHYYbOAsuDCGa0zrw0,https://open.spotify.com/artist/4RwbDag6jWIYJnEGH6Wte9,https://open.spotify.com/track/1CYBnHYYbOAsuDCGa0zrw0,acoustic,0.493,0.435,7,-12.334,1,0.0423,0.656,0.000327,0.118,0.485,87.952,142200
the paper kites,woodland,2dm13KtTfScU9ObCzYzGyS,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/2dm13KtTfScU9ObCzYzGyS,acoustic,0.433,0.523,0,-9.502,1,0.041,0.533,0.000112,0.162,0.374,178.299,231587
ingrid michaelson,you and i,7aohwSiTDju51QmC54AUba,https://open.spotify.com/artist/2vm8GdHyrJh2O2MfbQFYG0,https://open.spotify.com/track/7aohwSiTDju51QmC54AUba,acoustic,0.698,0.285,0,-7.632,1,0.0553,0.927,0.0,0.0883,0.53,135.027,148400
amos lee,windows are rolled down,1umKFpJdXDtquGCz4oBVDJ,https://open.spotify.com/artist/0QrowybipCKUDnq5y10PD2,https://open.spotify.com/track/1umKFpJdXDtquGCz4oBVDJ,acoustic,0.435,0.605,8,-6.649,1,0.0275,0.0682,0.00695,0.0653,0.541,62.962,237227
drew holcomb & the neighbors,what would i do without you,11TK5KLtLZUdKr1C549bAw,https://open.spotify.com/artist/4RwbDag6jWIYJnEGH6Wte9,https://open.spotify.com/track/11TK5KLtLZUdKr1C549bAw,acoustic,0.602,0.336,8,-11.106,1,0.0369,0.883,0.0017,0.143,0.335,90.894,172213
the paper kites,for all you give,6LLb6rVMgQnGNZwwHSxTzn,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/6LLb6rVMgQnGNZwwHSxTzn,acoustic,0.499,0.142,11,-17.142,0,0.0387,0.956,0.0029,0.109,0.354,138.726,191235
augustana,boston,2WZyfujzMweFLnozyUJBkW,https://open.spotify.com/artist/61YE3whKiuRr83j1yOm5M7,https://open.spotify.com/track/2WZyfujzMweFLnozyUJBkW,acoustic,0.404,0.571,0,-5.069,1,0.0303,0.182,2.08e-05,0.129,0.29,147.01,245933
eric hutchinson,"ok, it's alright with me",0sKAZF2T0hD3SfEr0U0rqX,https://open.spotify.com/artist/39x8gyJjTHiBQklFgVJSV4,https://open.spotify.com/track/0sKAZF2T0hD3SfEr0U0rqX,acoustic,0.532,0.597,0,-4.788,1,0.0692,0.335,0.0,0.0699,0.666,74.388,151507
brandi carlile,the story,0EKBV6GybPtALXUgWqWrym,https://open.spotify.com/artist/2sG4zTOLvjKG1PSoOyf5Ej,https://open.spotify.com/track/0EKBV6GybPtALXUgWqWrym,acoustic,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,238493
ray lamontagne,hold you in my arms,1U1GtaJeYwGsPgqV9Me5bb,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/1U1GtaJeYwGsPgqV9Me5bb,acoustic,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,306200
sara bareilles,king of anything,3VA8T3rNy5V24AXxNK5u9E,https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM,https://open.spotify.com/track/3VA8T3rNy5V24AXxNK5u9E,acoustic,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,207493
the paper kites,featherstone,5KaN2M7seUV4uyNFp4twv6,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/5KaN2M7seUV4uyNFp4twv6,acoustic,0.803,0.373,8,-13.682,1,0.0367,0.869,0.0268,0.104,0.636,124.921,229627
sara bareilles,i choose you,7jJH8F3PHlNvxfqEAAfFDl,https://open.spotify.com/artist/2Sqr0DXoaYABbjBo9HaMkM,https://open.spotify.com/track/7jJH8F3PHlNvxfqEAAfFDl,acoustic,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038,218573
iron & wine,call it dreaming,1MxHIIzcTeFnaNsDGY3pfj,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V,https://open.spotify.com/track/1MxHIIzcTeFnaNsDGY3pfj,acoustic,0.512,0.501,5,-9.971,1,0.0325,0.609,6.25e-05,0.0973,0.726,79.989,231755
jason mraz,the remedy (i won't worry),4tK4ARuilOrBzwVQK73E0Y,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/track/4tK4ARuilOrBzwVQK73E0Y,acoustic,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,256441
brandi carlile,you and me on the rock (feat. lucius),61X73CJcpwGIxgQgKEXbw0,https://open.spotify.com/artist/2sG4zTOLvjKG1PSoOyf5Ej,https://open.spotify.com/track/61X73CJcpwGIxgQgKEXbw0,acoustic,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,230098
ray lamontagne,such a simple thing,4PuUa8e5s7P3Zv1IdCGIsa,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/4PuUa8e5s7P3Zv1IdCGIsa,acoustic,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,296387
jason mraz,have it all,7BXW1QCg56yzEBV8pW8pah,https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl,https://open.spotify.com/track/7BXW1QCg56yzEBV8pW8pah,acoustic,0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001,226107
ajj,brave as a noun,6bfPo8Ge3VoD4dEGSDs0R9,https://open.spotify.com/artist/4IDpDJIDfK96HMLD4Tphyl,https://open.spotify.com/track/6bfPo8Ge3VoD4dEGSDs0R9,acoustic,0.492,0.611,0,-6.438,1,0.102,0.193,0.0,0.691,0.933,182.529,74960
ray lamontagne,trouble,5aGkIyzLVYGuLIHkxpNAFF,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/5aGkIyzLVYGuLIHkxpNAFF,acoustic,0.325,0.424,7,-12.733,1,0.0438,0.341,0.000267,0.23,0.494,173.352,241547
ichiko aoba,asleep among endives,7AKxbxzkxm2ERWrd1ggniO,https://open.spotify.com/artist/6ignRjbPmLvKdtMLj9a5Xs,https://open.spotify.com/track/7AKxbxzkxm2ERWrd1ggniO,acoustic,0.451,0.0318,0,-19.933,0,0.0421,0.983,0.0532,0.0989,0.148,123.985,306243
the paper kites,arms,4EXvl9cypQrKVYwabqd1EY,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/4EXvl9cypQrKVYwabqd1EY,acoustic,0.41,0.141,2,-18.564,1,0.0337,0.931,0.0898,0.118,0.239,149.884,203560
penny and sparrow,eloise,3XnDbrxxtA40HPIIRWLgRT,https://open.spotify.com/artist/65o6y7GtoXzchyiJB3r9Ur,https://open.spotify.com/track/3XnDbrxxtA40HPIIRWLgRT,acoustic,0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775,168713
kurt cobain,and i love her,7x4b0UccXSKBWxWmjcrG2T,https://open.spotify.com/artist/6pAuTi6FXi6qFQJ1dzMXQs,https://open.spotify.com/track/7x4b0UccXSKBWxWmjcrG2T,acoustic,0.616,0.282,1,-15.317,1,0.0331,0.983,0.833,0.13,0.435,96.638,124933
drew holcomb & the neighbors,american beauty,7K36drJq6lInkW6Kkojucp,https://open.spotify.com/artist/4RwbDag6jWIYJnEGH6Wte9,https://open.spotify.com/track/7K36drJq6lInkW6Kkojucp,acoustic,0.645,0.169,9,-15.744,1,0.0317,0.844,0.00019,0.109,0.178,167.826,158014
ben rector,living my best life,0R7EWhquaAICmyE5MZqt3q,https://open.spotify.com/artist/4AapPt7H6bGH4i7chTulpI,https://open.spotify.com/track/0R7EWhquaAICmyE5MZqt3q,acoustic,0.566,0.733,4,-5.302,1,0.0699,0.083,1.55e-06,0.362,0.636,178.828,215213
iron & wine,naked as we came,6UIxGIqWlO5wsddY44AV1R,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V,https://open.spotify.com/track/6UIxGIqWlO5wsddY44AV1R,acoustic,0.386,0.205,4,-16.699,1,0.0366,0.653,0.0448,0.106,0.623,172.373,152613
ingrid michaelson,the lotto,4NxUuupOGPquDhy1yFIZK3,https://open.spotify.com/artist/2vm8GdHyrJh2O2MfbQFYG0,https://open.spotify.com/track/4NxUuupOGPquDhy1yFIZK3,acoustic,0.687,0.748,3,-4.54,1,0.0785,0.24,0.0,0.373,0.872,88.944,193695
brandi carlile,carried me with you,0HL3y3bsKSARBSP0qaImwb,https://open.spotify.com/artist/2sG4zTOLvjKG1PSoOyf5Ej,https://open.spotify.com/track/0HL3y3bsKSARBSP0qaImwb,acoustic,0.639,0.666,0,-7.775,1,0.0636,0.271,0.0,0.111,0.372,98.384,213733
jon mclaughlin,"so close - from ""enchanted""/soundtrack version",3XFkhxO5jo2hBOWNzIQ9UB,https://open.spotify.com/artist/6z29S0IoiBJpSMP8plyCj7,https://open.spotify.com/track/3XFkhxO5jo2hBOWNzIQ9UB,acoustic,0.323,0.244,11,-11.499,1,0.0293,0.776,1.02e-06,0.153,0.19,79.948,226840
drew holcomb & the neighbors,find your people,6GuyIXoGIaTw1Pg6Ug9enJ,https://open.spotify.com/artist/4RwbDag6jWIYJnEGH6Wte9,https://open.spotify.com/track/6GuyIXoGIaTw1Pg6Ug9enJ,acoustic,0.678,0.526,5,-7.292,1,0.0281,0.329,0.0,0.302,0.492,87.005,194093
brandi carlile,heart's content,0pegFWSUOTiG0sLVEfxtvA,https://open.spotify.com/artist/2sG4zTOLvjKG1PSoOyf5Ej,https://open.spotify.com/track/0pegFWSUOTiG0sLVEfxtvA,acoustic,0.564,0.209,3,-8.922,1,0.0317,0.724,3.99e-05,0.107,0.402,109.024,214667
ben rector,love like this,2lxBZVbkiCXC1soks2RXwV,https://open.spotify.com/artist/4AapPt7H6bGH4i7chTulpI,https://open.spotify.com/track/2lxBZVbkiCXC1soks2RXwV,acoustic,0.637,0.14,2,-11.472,1,0.0407,0.903,0.0,0.107,0.392,139.78,214240
howie day,collide - acoustic version,5rwq6R0Uq0BngM3rdmCeNg,https://open.spotify.com/artist/0ekbDNE2eOq8QiaXM34wer,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg,acoustic,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.186,277000
alexi murdoch,all my days,3RPerpXuNznZbCuWYEBz5i,https://open.spotify.com/artist/25mrbNwFzoqPWyYXLhiDRw,https://open.spotify.com/track/3RPerpXuNznZbCuWYEBz5i,acoustic,0.417,0.425,2,-10.99,1,0.032,0.807,0.732,0.097,0.506,88.272,297120
iron & wine,autumn town leaves,6HbxpoChDH9ThadFOSAnma,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V,https://open.spotify.com/track/6HbxpoChDH9ThadFOSAnma,acoustic,0.662,0.322,1,-15.115,1,0.0304,0.855,0.0019,0.144,0.425,115.771,195200
penny and sparrow,don't wanna be without ya,0WSGIwIEqpfe3jGJ5fZsHr,https://open.spotify.com/artist/65o6y7GtoXzchyiJB3r9Ur,https://open.spotify.com/track/0WSGIwIEqpfe3jGJ5fZsHr,acoustic,0.651,0.86,7,-7.8,1,0.138,0.609,0.00646,0.0735,0.29,115.0,207763
the paper kites,tenenbaum,1AGaqD9PjgeLDy6mYLwAQK,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/1AGaqD9PjgeLDy6mYLwAQK,acoustic,0.488,0.17,1,-18.851,1,0.0386,0.881,0.614,0.0937,0.444,88.449,219080
violent femmes,kiss off,5fj76kVAnqRKKhAw5d06jj,https://open.spotify.com/artist/0rpMdBzQXf7aYRnu5fDBJy,https://open.spotify.com/track/5fj76kVAnqRKKhAw5d06jj,acoustic,0.661,0.662,4,-8.88,0,0.0931,0.255,0.0,0.131,0.825,87.119,176720
the paper kites,nothing more than that,7HA9zJxl6LFOOQUSnqefsK,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/7HA9zJxl6LFOOQUSnqefsK,acoustic,0.555,0.099,11,-20.199,0,0.0324,0.939,0.596,0.108,0.28,84.431,181613
ben rector,steady love,6UOkF086zUgYXnqFxqUvEI,https://open.spotify.com/artist/4AapPt7H6bGH4i7chTulpI,https://open.spotify.com/track/6UOkF086zUgYXnqFxqUvEI,acoustic,0.678,0.277,11,-10.537,1,0.0602,0.843,3.91e-06,0.104,0.238,76.935,224333
ray lamontagne,let it be me,56AecW9Anb0CY6HpgWvcg9,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/56AecW9Anb0CY6HpgWvcg9,acoustic,0.614,0.283,0,-8.008,1,0.027,0.472,0.0,0.114,0.331,107.673,280227
iron & wine,time after time,5JEM7lT9uSyhUsKFXwGfSm,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V,https://open.spotify.com/track/5JEM7lT9uSyhUsKFXwGfSm,acoustic,0.627,0.247,1,-13.303,1,0.0321,0.811,0.0587,0.112,0.639,125.305,170217
pigeon pit,nights like these,7s7KOxwTHHnVBmtphJKWRk,https://open.spotify.com/artist/4Bmvzoo0CzEGV4EczcG9rv,https://open.spotify.com/track/7s7KOxwTHHnVBmtphJKWRk,acoustic,0.634,0.328,2,-13.939,1,0.132,0.868,0.0,0.119,0.88,91.772,121852
joy williams,front porch,5sVyefkGgQeYCgnqr4KslQ,https://open.spotify.com/artist/4TCXgdDPm10ensLNCVnIYa,https://open.spotify.com/track/5sVyefkGgQeYCgnqr4KslQ,acoustic,0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,231813
zack tabudlo,give me your forever,4mzP5mHkRvGxdhdGdAH7EJ,https://open.spotify.com/artist/67IN4cLJ7798gUapyZlmac,https://open.spotify.com/track/4mzP5mHkRvGxdhdGdAH7EJ,acoustic,0.627,0.363,8,-8.127,1,0.0291,0.279,0.0,0.0928,0.301,99.905,244800
eric hutchinson,tell the world,0ifc4mq2mVNefgQFmtXQpt,https://open.spotify.com/artist/39x8gyJjTHiBQklFgVJSV4,https://open.spotify.com/track/0ifc4mq2mVNefgQFmtXQpt,acoustic,0.669,0.854,4,-5.899,1,0.0431,0.0653,0.0,0.288,0.706,120.035,161328
eddie vedder,hard sun,0fzCtVM9D5UEwiLqcY8Ouq,https://open.spotify.com/artist/0mXTJETA4XUa12MmmXxZJh,https://open.spotify.com/track/0fzCtVM9D5UEwiLqcY8Ouq,acoustic,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,322080
the civil wars,poison & wine,4BFudy2Zbryi9a1KFad66B,https://open.spotify.com/artist/6J7rw7NELJUCThPbAfyLIE,https://open.spotify.com/track/4BFudy2Zbryi9a1KFad66B,acoustic,0.285,0.186,1,-12.729,1,0.0288,0.756,6.71e-05,0.104,0.203,153.85,219467
eric hutchinson,rock & roll,5RBx3tM9hmVJAOnSUHIWkn,https://open.spotify.com/artist/39x8gyJjTHiBQklFgVJSV4,https://open.spotify.com/track/5RBx3tM9hmVJAOnSUHIWkn,acoustic,0.462,0.767,10,-5.038,1,0.0686,0.0395,0.0,0.728,0.901,201.064,240320
eddie vedder,society,3bHhUEOTIbezeZ856R0BX5,https://open.spotify.com/artist/0mXTJETA4XUa12MmmXxZJh,https://open.spotify.com/track/3bHhUEOTIbezeZ856R0BX5,acoustic,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,236307
the weepies,world spins madly on,6NSlOEEtWlqvEFrjQsry77,https://open.spotify.com/artist/6pwHWKweuoCyx3OoFaD0Q5,https://open.spotify.com/track/6NSlOEEtWlqvEFrjQsry77,acoustic,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,165133
ingrid michaelson,girls chase boys,3tInTDUq8wdIMw5ftohmqJ,https://open.spotify.com/artist/2vm8GdHyrJh2O2MfbQFYG0,https://open.spotify.com/track/3tInTDUq8wdIMw5ftohmqJ,acoustic,0.518,0.828,8,-5.725,1,0.04,0.03,1.33e-05,0.0456,0.69,84.835,221413
mat kearney,hey mama,2eLplOs3tISvZMpdZmirUh,https://open.spotify.com/artist/2NQEwAVHBNcI0tGMLlWwF1,https://open.spotify.com/track/2eLplOs3tISvZMpdZmirUh,acoustic,0.622,0.805,5,-6.618,1,0.202,0.274,0.000105,0.113,0.771,89.981,177613
the paper kites,willow tree march,4A0Sov5uki4QILqNVF48Bb,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/4A0Sov5uki4QILqNVF48Bb,acoustic,0.601,0.59,4,-9.152,0,0.0492,0.293,0.000768,0.248,0.354,119.841,276813
steve moakler,make a little room,62yXckrKNy9Sylka6oifst,https://open.spotify.com/artist/63t3EqMeymxd4CM85RqsCd,https://open.spotify.com/track/62yXckrKNy9Sylka6oifst,acoustic,0.758,0.722,1,-6.252,1,0.0511,0.165,6.5e-06,0.106,0.66,146.031,180493
ray lamontagne,three more days,2pDOP7lUpO5LGUz798H0me,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/2pDOP7lUpO5LGUz798H0me,acoustic,0.56,0.681,10,-8.358,1,0.0328,0.126,0.000889,0.0506,0.901,83.91,216773
ajj,body terror song,3D1PuFi2U8lmtdWRZcCz1f,https://open.spotify.com/artist/4IDpDJIDfK96HMLD4Tphyl,https://open.spotify.com/track/3D1PuFi2U8lmtdWRZcCz1f,acoustic,0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,157600
ichiko aoba,parfum d'étoiles,1LBtQ5Ce1Oo3UHdfMEQ72n,https://open.spotify.com/artist/6ignRjbPmLvKdtMLj9a5Xs,https://open.spotify.com/track/1LBtQ5Ce1Oo3UHdfMEQ72n,acoustic,0.391,0.0658,9,-25.156,1,0.0358,0.942,0.87,0.147,0.223,77.919,172723
ben rector,drive,1GgoypuXSxpTKOxEYiZ3JJ,https://open.spotify.com/artist/4AapPt7H6bGH4i7chTulpI,https://open.spotify.com/track/1GgoypuXSxpTKOxEYiZ3JJ,acoustic,0.567,0.862,2,-4.073,1,0.0384,0.0131,0.0,0.0608,0.61,126.066,197387
ichiko aoba,bouquet,3V0NxWbbUTa3BUAnchm11i,https://open.spotify.com/artist/6ignRjbPmLvKdtMLj9a5Xs,https://open.spotify.com/track/3V0NxWbbUTa3BUAnchm11i,acoustic,0.298,0.044,5,-20.176,1,0.035,0.983,0.124,0.101,0.115,85.708,256362
amos lee,colors,72SPsHheqN6J3sI520jT9E,https://open.spotify.com/artist/0QrowybipCKUDnq5y10PD2,https://open.spotify.com/track/72SPsHheqN6J3sI520jT9E,acoustic,0.681,0.168,7,-13.397,1,0.0291,0.793,0.000134,0.109,0.29,128.615,160453
parachute,she is love,2Dz5WpEWA0vhnMmEPYiZ2y,https://open.spotify.com/artist/2PCUhxD40qlMqsKHjTZD2e,https://open.spotify.com/track/2Dz5WpEWA0vhnMmEPYiZ2y,acoustic,0.629,0.174,6,-9.697,1,0.141,0.616,0.0,0.118,0.305,134.295,146067
drew holcomb,coming home,2C3gh14oarzTtv3aY3HJ0m,https://open.spotify.com/artist/0Obcl00RkSejk0z0m4vUwT,https://open.spotify.com/track/2C3gh14oarzTtv3aY3HJ0m,acoustic,0.625,0.81,10,-5.995,1,0.033,0.146,2.72e-05,0.135,0.741,104.066,146360
the paper kites,never heard a sound,3K6hi6Ss6W9uKV8YXTVB3A,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/3K6hi6Ss6W9uKV8YXTVB3A,acoustic,0.515,0.136,2,-17.501,1,0.0318,0.865,0.28,0.132,0.323,97.022,174880
howlin' wolf,smokestack lightnin',2HUZVffVPXvqnrml0gXggp,https://open.spotify.com/artist/0Wxy5Qka8BN9crcFkiAxSR,https://open.spotify.com/track/2HUZVffVPXvqnrml0gXggp,acoustic,0.661,0.342,9,-16.361,0,0.043,0.844,0.000128,0.26,0.588,146.118,188400
landon pigg,falling in love at a coffee shop,1KHdq8NK9QxnGjdXb55NiG,https://open.spotify.com/artist/1whjlG0NSaQytgDIWz10GS,https://open.spotify.com/track/1KHdq8NK9QxnGjdXb55NiG,acoustic,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,244987
